Month,Hour,Day Type,Equipment Electric Power,Solar generation,Electricity Pricing,kg_CO2
5,12,7,1.403233333,2.387666667,0.21,0.129556827
5,13,7,2.542216667,1.614375,0.21,0.123893696
5,14,7,4.5896,0.1965,0.21,0.1237459
5,15,7,1.41045,2.859833334,0.21,0.12381993
5,16,7,1.333533333,1.941770834,0.5,0.131567524
5,17,7,1.257866667,0.679416667,0.5,0.137165166
5,18,7,1.974766667,0.329895833,0.5,0.139970396
5,19,7,4.0576,0.01325,0.5,0.142385032
5,20,7,2.9959,0,0.5,0.154067932
5,21,7,1.3007,0,0.21,0.158496794
5,22,7,1.268916667,0,0.21,0.142248738
5,23,7,1.322633333,0,0.21,0.130011984
5,24,7,1.193516667,0,0.21,0.12733859
5,1,1,1.23625,0,0.21,0.128683032
5,2,1,1.51,0,0.21,0.125267208
5,3,1,1.244333333,0,0.21,0.125856387
5,4,1,1.5695,0,0.21,0.13036148
5,5,1,1.35465,0,0.21,0.145065762
5,6,1,0.762866667,0.126770833,0.21,0.167427565
5,7,1,0.370083333,1.007625,0.21,0.173704128
5,8,1,0.339166667,1.847375,0.21,0.172166334
5,9,1,0.414216667,2.001979167,0.21,0.162205416
5,10,1,2.013216667,3.858604167,0.21,0.165203431
5,11,1,2.605833333,4.456833334,0.21,0.168841801
5,12,1,2.18435,4.662041667,0.21,0.16941556
5,13,1,0.394733333,4.614458334,0.21,0.166309379
5,14,1,0.31665,4.224541667,0.21,0.159999152
5,15,1,0.439766667,3.484166667,0.21,0.164824408
5,16,1,0.31865,2.619645834,0.5,0.166780607
5,17,1,0.465066667,1.464895834,0.5,0.16546349
5,18,1,1.156733333,0.344791667,0.5,0.165212871
5,19,1,2.806283333,0.014333333,0.5,0.169014127
5,20,1,1.057166672,0,0.5,0.182653655
5,21,1,0.385844445,0,0.21,0.179412787
5,22,1,0.373183333,0,0.21,0.154351164
5,23,1,0.310283333,0,0.21,0.133964649
5,24,1,0.371683333,0,0.21,0.135408812
5,1,2,0.327483333,0,0.21,0.134320706
5,2,2,0.3555,0,0.21,0.133764859
5,3,2,0.255166682,0,0.21,0.137083634
5,4,2,0.197500013,0,0.21,0.141201246
5,5,2,0.894483335,0,0.21,0.158982266
5,6,2,0.642166667,0.136645833,0.21,0.179006273
5,7,2,0.376766667,0.916666667,0.21,0.176732984
5,8,2,0.370166667,1.415104167,0.21,0.177611915
5,9,2,0.436966667,1.0564375,0.21,0.173399578
5,10,2,0.7235,1.84825,0.21,0.171865051
5,11,2,2.445566667,4.266041667,0.21,0.171717213
5,12,2,2.71145,4.527645834,0.21,0.175186109
5,13,2,1.207316667,4.439020834,0.21,0.174340912
5,14,2,0.4723,4.0994375,0.21,0.175562916
5,15,2,0.90085,3.5535625,0.21,0.176828567
5,16,2,0.750566667,1.858145834,0.5,0.17414313
5,17,2,0.939783333,1.466770834,0.5,0.171945448
5,18,2,1.696066667,0.495979167,0.5,0.176025022
5,19,2,3.037583333,0.001041667,0.5,0.174589842
5,20,2,0.280783333,0,0.5,0.178452766
5,21,2,0.401983333,0,0.21,0.17603222
5,22,2,0.427616667,0,0.21,0.160786183
5,23,2,0.357766667,0,0.21,0.145355112
5,24,2,0.657466667,0,0.21,0.14216488
5,1,3,0.486583333,0,0.21,0.142459324
5,2,3,0.244683333,0,0.21,0.14124647
5,3,3,0.318983333,0,0.21,0.140131731
5,4,3,0.3933,0,0.21,0.14037983
5,5,3,0.307066683,0,0.21,0.149450591
5,6,3,0.458633347,0,0.21,0.172920599
5,7,3,0.3913,0.118583333,0.21,0.177280456
5,8,3,0.4351,0.498541667,0.21,0.173081532
5,9,3,0.671916667,1.332354167,0.21,0.176852556
5,10,3,1.031066667,1.8165,0.21,0.175727297
5,11,3,0.948066667,1.067333334,0.21,0.180448596
5,12,3,0.807433333,0.615625,0.21,0.177009322
5,13,3,0.361216667,1.3151875,0.21,0.178372438
5,14,3,0.402916667,1.660729167,0.21,0.179745381
5,15,3,2.249216667,0.972916667,0.21,0.178478236
5,16,3,1.001466667,1.088145834,0.5,0.176869637
5,17,3,0.79815,0.610770834,0.5,0.179579313
5,18,3,0.5463,0.190979167,0.5,0.182031724
5,19,3,0.505633333,0,0.5,0.179788722
5,20,3,0.641333333,0,0.5,0.188627039
5,21,3,0.580716667,0,0.21,0.1791973
5,22,3,0.6543,0,0.21,0.161756225
5,23,3,0.594483333,0,0.21,0.149573249
5,24,3,0.573066667,0,0.21,0.141084235
5,1,4,0.659666667,0,0.21,0.13476836
5,2,4,0.559716667,0,0.21,0.13269785
5,3,4,0.623983333,0,0.21,0.130772727
5,4,4,0.77205,0,0.21,0.130021286
5,5,4,0.690516667,0,0.21,0.137216411
5,6,4,0.558766667,0.190916667,0.21,0.158681094
5,7,4,0.387066667,0.970125,0.21,0.167178178
5,8,4,0.359733333,2.079770834,0.21,0.165418502
5,9,4,0.368933333,3.125520834,0.21,0.169589104
5,10,4,2.01735,3.830020834,0.21,0.176033562
5,11,4,2.78265,4.2960625,0.21,0.176837412
5,12,4,2.618066667,4.485791667,0.21,0.176177151
5,13,4,0.773916667,4.428395834,0.21,0.177388026
5,14,4,0.32875,4.094354167,0.21,0.178040632
5,15,4,0.435033333,3.508604167,0.21,0.178096058
5,16,4,0.53455,2.6529375,0.5,0.176756198
5,17,4,2.07415,1.5628125,0.5,0.176005255
5,18,4,1.59955,0.48225,0.5,0.173144848
5,19,4,2.20845,0.022479167,0.5,0.175272915
5,20,4,0.9228,0,0.5,0.18093552
5,21,4,0.626783333,0,0.21,0.175308103
5,22,4,0.443483333,0,0.21,0.155623791
5,23,4,0.393683333,0,0.21,0.13536817
5,24,4,0.436758333,0,0.21,0.128479159
5,1,5,0.41825,0,0.21,0.129462297
5,2,5,0.370216667,0,0.21,0.128935865
5,3,5,0.391466675,0,0.21,0.130318443
5,4,5,1.2345,0,0.21,0.126144076
5,5,5,1.166533333,0,0.21,0.131556893
5,6,5,0.81285,0.1534375,0.21,0.155982105
5,7,5,0.533766667,0.977479167,0.21,0.165815063
5,8,5,0.36445,2.147645834,0.21,0.170151844
5,9,5,0.383283333,3.157395834,0.21,0.172417409
5,10,5,2.010066667,3.8829375,0.21,0.173584722
5,11,5,2.568816667,4.358875,0.21,0.170119051
5,12,5,2.132466667,4.553645834,0.21,0.171279
5,13,5,0.390066667,4.528333334,0.21,0.164964066
5,14,5,0.401333333,4.221875,0.21,0.167796565
5,15,5,0.372633333,3.625354167,0.21,0.166385112
5,16,5,0.8138,2.741895834,0.5,0.1672373
5,17,5,1.603883333,1.635833334,0.5,0.168761957
5,18,5,0.983783333,0.4784375,0.5,0.167312811
5,19,5,0.703,0.0233125,0.5,0.163066947
5,20,5,2.545166667,0,0.5,0.168612361
5,21,5,1.043833333,0,0.21,0.161978938
5,22,5,3.085516667,0,0.21,0.135691947
5,23,5,0.717416667,0,0.21,0.124734948
5,24,5,1.069233333,0,0.21,0.12156076
5,1,6,0.55035,0,0.21,0.109901156
5,2,6,0.607316667,0,0.21,0.112064978
5,3,6,0.61225,0,0.21,0.113258869
5,4,6,0.688516667,0,0.21,0.118670619
5,5,6,0.896816667,0,0.21,0.121452165
5,6,6,0.8874,0.191083333,0.21,0.124773957
5,7,6,0.446066667,0.895194443,0.21,0.128571142
5,8,6,0.36455,2.152229167,0.21,0.13905762
5,9,6,0.5203,3.154041667,0.21,0.153891316
5,10,6,2.297983333,4.0635625,0.21,0.154897751
5,11,6,2.669616667,4.542541667,0.21,0.158736575
5,12,6,2.150783333,4.729979167,0.21,0.159980506
5,13,6,0.580866667,4.6195625,0.21,0.156010731
5,14,6,0.819683333,4.251791667,0.21,0.156526587
5,15,6,0.66205,3.5908125,0.21,0.155662661
5,16,6,0.43345,2.704229167,0.5,0.155877137
5,17,6,0.761216667,1.600729167,0.5,0.157475756
5,18,6,0.888516667,0.495583333,0.5,0.157806897
5,19,6,0.688166667,0.031708333,0.5,0.157856176
5,20,6,0.33895003,0,0.5,0.158586203
5,21,6,0.598683333,0,0.21,0.158784996
5,22,6,0.467583333,0,0.21,0.139232091
5,23,6,0.339033333,0,0.21,0.135070777
5,24,6,0.469991667,0,0.21,0.126415376
5,1,7,0.3428,0,0.21,0.114881947
5,2,7,0.486433333,0,0.21,0.115727158
5,3,7,0.357166667,0,0.21,0.109177738
5,4,7,0.452916667,0,0.21,0.110285403
5,5,7,0.616216667,0,0.21,0.109885098
5,6,7,0.708716667,0.153604167,0.21,0.111564751
5,7,7,1.068266667,1.013291667,0.21,0.112932912
5,8,7,0.687483333,2.2158125,0.21,0.115848391
5,9,7,0.365766667,3.2285,0.21,0.13004677
5,10,7,2.114483333,3.983229167,0.21,0.133686774
5,11,7,2.553166667,4.473583334,0.21,0.136046067
5,12,7,1.972766667,4.686541667,0.21,0.132164774
5,13,7,0.352283333,4.621229167,0.21,0.131388194
5,14,7,0.34165,4.238,0.21,0.129544937
5,15,7,0.388533333,3.565666667,0.21,0.128956311
5,16,7,0.361733333,2.715166667,0.5,0.13296382
5,17,7,0.371933333,1.581125,0.5,0.136849584
5,18,7,1.297916667,0.468979167,0.5,0.137921633
5,19,7,1.515283333,0.032583333,0.5,0.133481683
5,20,7,0.719733333,0,0.5,0.13538402
5,21,7,0.2633,0,0.21,0.141089039
5,22,7,0.334783333,0,0.21,0.131964154
5,23,7,0.306416667,0,0.21,0.117399764
5,24,7,0.307266667,0,0.21,0.103179286
5,1,1,0.304383333,0,0.21,0.100498881
5,2,1,0.2923,0,0.21,0.09995599
5,3,1,0.301783333,0,0.21,0.100208866
5,4,1,0.232600008,0,0.21,0.105827645
5,5,1,0.409883335,0,0.21,0.117994882
5,6,1,0.70026669,0.027729167,0.21,0.134144865
5,7,1,0.363033333,0.188375,0.21,0.141017694
5,8,1,0.347183333,0.366479167,0.21,0.151692831
5,9,1,0.34245,0.705125,0.21,0.157113261
5,10,1,0.469233333,1.748625,0.21,0.152983426
5,11,1,0.646766667,2.132125,0.21,0.149023258
5,12,1,1.04895,2.5251875,0.21,0.152380376
5,13,1,0.40943338,1.617229167,0.21,0.154288139
5,14,1,0.454366667,1.9998125,0.21,0.15213456
5,15,1,0.78495,3.747083334,0.21,0.153840098
5,16,1,0.620966667,2.001041667,0.5,0.150949764
5,17,1,1.2534,1.833895834,0.5,0.154363678
5,18,1,1.727816667,0.387625,0.5,0.157561731
5,19,1,3.582383333,0.0219375,0.5,0.159074734
5,20,1,0.553466673,0,0.5,0.164935785
5,21,1,0.8357,0,0.21,0.154662871
5,22,1,0.552466667,0,0.21,0.140731445
5,23,1,0.466366667,0,0.21,0.124283004
5,24,1,0.520758333,0,0.21,0.1233443
5,1,2,0.4967,0,0.21,0.126573319
5,2,2,0.4838,0,0.21,0.113344083
5,3,2,0.760483333,0,0.21,0.10755664
5,4,2,1.67345,0,0.21,0.106681515
5,5,2,0.869383333,0,0.21,0.116441875
5,6,2,0.735916667,0.097291667,0.21,0.134923534
5,7,2,0.456,0.659270834,0.21,0.147798568
5,8,2,0.377616667,1.1083125,0.21,0.154001917
5,9,2,0.3639,1.243166667,0.21,0.16079201
5,10,2,0.38655,1.704625,0.21,0.166008277
5,11,2,0.767916667,2.199625,0.21,0.168655757
5,12,2,1.34735,2.933583334,0.21,0.167057568
5,13,2,0.472383344,1.823770834,0.21,0.165428067
5,14,2,0.328366667,1.290166667,0.21,0.176195672
5,15,2,0.38855,0.706208334,0.21,0.180744272
5,16,2,0.5084,0.354,0.5,0.186610404
5,17,2,1.041716667,0.177041667,0.5,0.180913137
5,18,2,3.656866667,0.075,0.5,0.173109591
5,19,2,2.480466667,0,0.5,0.179354801
5,20,2,0.70105,0,0.5,0.184813422
5,21,2,1.512733333,0,0.21,0.184688562
5,22,2,0.643,0,0.21,0.16904213
5,23,2,0.636583333,0,0.21,0.149360628
5,24,2,0.642233333,0,0.21,0.150705444
5,1,3,0.588733333,0,0.21,0.142940228
5,2,3,0.673266667,0,0.21,0.139443549
5,3,3,0.70115,0,0.21,0.137594506
5,4,3,1.141883333,0,0.21,0.13777983
5,5,3,0.83665,0,0.21,0.139869249
5,6,3,0.645816667,0.014854167,0.21,0.157479216
5,7,3,0.350966667,0.165479167,0.21,0.166141165
5,8,3,0.337983333,0.3876875,0.21,0.168445545
5,9,3,0.3815,0.497291667,0.21,0.171413854
5,10,3,0.3078,0.521145834,0.21,0.179046306
5,11,3,0.365616667,0.495333333,0.21,0.181288906
5,12,3,0.319816667,0.387,0.21,0.185881249
5,13,3,0.393416667,0.3425,0.21,0.188677135
5,14,3,1.56645,0.262458333,0.21,0.194005443
5,15,3,7.347383333,0.333041667,0.21,0.199275806
5,16,3,1.570083333,0.2429375,0.5,0.204591102
5,17,3,0.9985,0.127354167,0.5,0.211360376
5,18,3,0.607,0.114791667,0.5,0.216513728
5,19,3,0.691283333,0.032104167,0.5,0.212751439
5,20,3,0.949716667,0,0.5,0.215409578
5,21,3,2.433766667,0,0.21,0.210278665
5,22,3,1.001333333,0,0.21,0.198330846
5,23,3,0.808516667,0,0.21,0.187324706
5,24,3,0.566783333,0,0.21,0.180963981
5,1,4,0.596766667,0,0.21,0.167086748
5,2,4,0.547566667,0,0.21,0.166224497
5,3,4,0.7018,0,0.21,0.164796059
5,4,4,0.724766667,0,0.21,0.158138259
5,5,4,0.907766667,0,0.21,0.163297965
5,6,4,0.9024,0.151645833,0.21,0.179885052
5,7,4,0.775788888,1.063791667,0.21,0.195159605
5,8,4,0.5065,2.271729167,0.21,0.200879574
5,9,4,0.530933333,3.291729167,0.21,0.212756353
5,10,4,2.512216667,4.013979167,0.21,0.218496365
5,11,4,3.086083333,4.429791667,0.21,0.22521355
5,12,4,2.9775,4.636104167,0.21,0.227829497
5,13,4,0.780166667,4.594354167,0.21,0.231462746
5,14,4,0.905366667,4.256104167,0.21,0.231069784
5,15,4,0.563583333,3.610375,0.21,0.233409794
5,16,4,0.4127,2.680166667,0.5,0.239058903
5,17,4,0.408883333,1.594770834,0.5,0.24352179
5,18,4,0.41175,0.509770834,0.5,0.246157407
5,19,4,0.6751,0.030291667,0.5,0.239651446
5,20,4,0.311133338,0,0.5,0.240409186
5,21,4,0.320733333,0,0.21,0.23151932
5,22,4,0.3394,0,0.21,0.220638469
5,23,4,0.342616667,0,0.21,0.211946884
5,24,4,0.328366667,0,0.21,0.202566037
5,1,5,0.317366667,0,0.21,0.18749101
5,2,5,0.307716667,0,0.21,0.178541067
5,3,5,0.3083,0,0.21,0.170911813
5,4,5,0.598816667,0,0.21,0.173294652
5,5,5,0.247633347,0,0.21,0.178807536
5,6,5,0.185266725,0.14475,0.21,0.186605296
5,7,5,0.42626667,1.06325,0.21,0.192906401
5,8,5,0.38875,2.2673125,0.21,0.202989064
5,9,5,0.361166667,3.290375,0.21,0.211211319
5,10,5,2.204333333,4.047125,0.21,0.219856823
5,11,5,2.852616667,4.517916667,0.21,0.225130716
5,12,5,2.124983333,4.676520834,0.21,0.231910579
5,13,5,0.36755,4.562375,0.21,0.235785643
5,14,5,0.335166667,4.167208334,0.21,0.23880683
5,15,5,0.340833333,3.550958334,0.21,0.242734067
5,16,5,0.3148,2.685291667,0.5,0.24068421
5,17,5,2.2019,1.6115625,0.5,0.239222854
5,18,5,1.17355,0.519291667,0.5,0.239110895
5,19,5,3.95215,0.022520833,0.5,0.237436226
5,20,5,1.73293337,0,0.5,0.226391701
5,21,5,1.337433333,0,0.21,0.210209798
5,22,5,0.36855,0,0.21,0.196530985
5,23,5,2.772733333,0,0.21,0.182455596
5,24,5,1.564441667,0,0.21,0.165357553
5,1,6,0.581266667,0,0.21,0.150026966
5,2,6,0.590533333,0,0.21,0.134232557
5,3,6,0.617466667,0,0.21,0.129477025
5,4,6,0.540133333,0,0.21,0.12465516
5,5,6,0.663366667,0,0.21,0.117812909
5,6,6,0.940466667,0.146083333,0.21,0.12128384
5,7,6,1.218466667,1.05,0.21,0.121051008
5,8,6,1.337116667,2.195854167,0.21,0.121318252
5,9,6,0.758766667,3.1341875,0.21,0.126872747
5,10,6,2.274183333,3.87875,0.21,0.127474136
5,11,6,3.020283333,4.319916667,0.21,0.133817959
5,12,6,3.037216667,4.4119375,0.21,0.13265718
5,13,6,0.66325,4.397104167,0.21,0.125964899
5,14,6,0.739166667,4.0903125,0.21,0.122201143
5,15,6,0.630083333,3.468875,0.21,0.126965894
5,16,6,0.744966667,2.636895834,0.5,0.126642878
5,17,6,0.657216667,1.604729167,0.5,0.130314152
5,18,6,0.703516667,0.511645834,0.5,0.130014849
5,19,6,0.6964,0.0249375,0.5,0.132962629
5,20,6,0.520216667,0,0.5,0.135767181
5,21,6,0.482383333,0,0.21,0.130372
5,22,6,0.53345,0,0.21,0.124519047
5,23,6,0.462316667,0,0.21,0.119758005
5,24,6,0.541333333,0,0.21,0.110734192
5,1,7,0.483933333,0,0.21,0.11601021
5,2,7,0.49295,0,0.21,0.109729986
5,3,7,0.522766667,0,0.21,0.104977624
5,4,7,0.472433333,0,0.21,0.104005013
5,5,7,0.4959,0,0.21,0.109035852
5,6,7,0.507516667,0.151854167,0.21,0.109405524
5,7,7,0.4478,1.0336875,0.21,0.110119944
5,8,7,0.7352,2.157,0.21,0.109393799
5,9,7,0.678066667,3.088291667,0.21,0.110540978
5,10,7,2.336683333,3.788229167,0.21,0.112880961
5,11,7,2.97975,4.260625,0.21,0.114444779
5,12,7,0.897,4.478104167,0.21,0.112147362
5,13,7,3.34925,4.413708334,0.21,0.121452511
5,14,7,4.081983333,4.132854167,0.21,0.127142926
5,15,7,3.10225,3.565229167,0.21,0.122606009
5,16,7,2.507283333,2.685541667,0.5,0.123771522
5,17,7,3.385316667,1.612125,0.5,0.128799378
5,18,7,1.381133333,0.5098125,0.5,0.126266001
5,19,7,1.528166667,0.006270833,0.5,0.129894225
5,20,7,0.96535,0,0.5,0.141688019
5,21,7,1.330233333,0,0.21,0.137579971
5,22,7,3.25825,0,0.21,0.131294965
5,23,7,2.08,0,0.21,0.119514266
5,24,7,1.577075,0,0.21,0.104273981
5,1,1,0.643483333,0,0.21,0.097097633
5,2,1,0.609133333,0,0.21,0.097085223
5,3,1,0.661533333,0,0.21,0.098534003
5,4,1,0.748483333,0,0.21,0.0990595
5,5,1,1.341033333,0,0.21,0.108238024
5,6,1,1.84675,0.154708333,0.21,0.123665821
5,7,1,0.7011,1.030270834,0.21,0.139521884
5,8,1,0.5436,2.149083334,0.21,0.148506323
5,9,1,0.5525,3.060520834,0.21,0.152624946
5,10,1,2.133033333,3.762125,0.21,0.157624923
5,11,1,2.542916667,4.178583334,0.21,0.155521204
5,12,1,2.687616667,4.363020834,0.21,0.149822816
5,13,1,0.623016667,4.322375,0.21,0.15095191
5,14,1,0.531316667,3.940291667,0.21,0.148681943
5,15,1,0.48655,3.43875,0.21,0.150538309
5,16,1,2.1831,2.565770834,0.5,0.147899964
5,17,1,3.723066667,1.557895834,0.5,0.149455366
5,18,1,3.09695,0.504083334,0.5,0.148018221
5,19,1,2.505966667,0.046645833,0.5,0.147019441
5,20,1,1.023183333,0,0.5,0.142108928
5,21,1,0.665916668,0,0.21,0.139647547
5,22,1,1.221333333,0,0.21,0.127787406
5,23,1,1.225366667,0,0.21,0.109923809
5,24,1,1.162416667,0,0.21,0.092587446
5,1,2,0.584483333,0,0.21,0.09484717
5,2,2,0.627,0,0.21,0.086397641
5,3,2,0.5604,0,0.21,0.082502589
5,4,2,0.720466667,0,0.21,0.082289421
5,5,2,0.90115,0,0.21,0.094574936
5,6,2,0.8242,0.160875,0.21,0.114443353
5,7,2,0.557725,1.013614584,0.21,0.126339491
5,8,2,0.573633333,2.1196875,0.21,0.133438176
5,9,2,0.5291,3.034375,0.21,0.133660168
5,10,2,2.13285,3.727895834,0.21,0.136790158
5,11,2,2.482,4.141583334,0.21,0.13819505
5,12,2,2.69245,4.390895834,0.21,0.140721049
5,13,2,0.604333333,4.360833334,0.21,0.143719701
5,14,2,0.537766667,4.071416667,0.21,0.144045097
5,15,2,0.470116667,3.493229167,0.21,0.143187068
5,16,2,1.827133333,2.6324375,0.5,0.146214014
5,17,2,4.4194,1.563333334,0.5,0.151601789
5,18,2,4.332716667,0.505354167,0.5,0.146652988
5,19,2,6.973533333,0.033208333,0.5,0.146118735
5,20,2,1.61235,0,0.5,0.149424373
5,21,2,0.359783333,0,0.21,0.140775284
5,22,2,0.26015,0,0.21,0.120536662
5,23,2,0.353716667,0,0.21,0.107912725
5,24,2,0.403983333,0,0.21,0.097245471
5,1,3,0.558008333,0,0.21,0.091926846
5,2,3,1.275133333,0,0.21,0.090398105
5,3,3,3.088083333,0,0.21,0.091612655
5,4,3,1.455433333,0,0.21,0.094093665
5,5,3,1.272816667,0,0.21,0.099592832
5,6,3,1.159833333,0.215229167,0.21,0.111270459
5,7,3,0.590183333,1.029666667,0.21,0.123125491
5,8,3,0.62985,2.136270834,0.21,0.129482479
5,9,3,0.533833333,2.9215625,0.21,0.134823079
5,10,3,2.18685,3.701541667,0.21,0.140124865
5,11,3,2.57535,4.031083334,0.21,0.141525023
5,12,3,2.6804,4.084333334,0.21,0.140715955
5,13,3,1.561033333,4.237479167,0.21,0.150528301
5,14,3,3.560283333,3.880541667,0.21,0.147377381
5,15,3,1.5048,3.48575,0.21,0.150061586
5,16,3,1.129233333,2.546729167,0.5,0.147256937
5,17,3,1.186183333,1.634354167,0.5,0.14344847
5,18,3,2.108066667,0.5315,0.5,0.135143797
5,19,3,6.1499,0.025625,0.5,0.130851768
5,20,3,2.387833333,0,0.5,0.134402779
5,21,3,0.389050012,0,0.21,0.130457049
5,22,3,0.521716667,0,0.21,0.115413368
5,23,3,0.987483333,0,0.21,0.109691192
5,24,3,0.847066667,0,0.21,0.092597253
5,1,4,0.626033333,0,0.21,0.088280599
5,2,4,0.580083333,0,0.21,0.085589099
5,3,4,0.663616667,0,0.21,0.08528338
5,4,4,0.5687,0,0.21,0.0905997
5,5,4,0.866533333,0,0.21,0.094083713
5,6,4,0.818533333,0.060145833,0.21,0.102453605
5,7,4,0.651016667,0.446770833,0.21,0.119475106
5,8,4,0.835716667,1.032125,0.21,0.125820729
5,9,4,0.721483333,2.085604167,0.21,0.130360774
5,10,4,1.882283333,3.540729167,0.21,0.136645974
5,11,4,1.748416667,3.421666667,0.21,0.142685138
5,12,4,2.5025,4.327458334,0.21,0.141207475
5,13,4,1.360583333,4.551520834,0.21,0.136638901
5,14,4,0.938033333,4.227416667,0.21,0.141501048
5,15,4,0.677033333,3.5916875,0.21,0.139828413
5,16,4,2.64045,2.719833334,0.5,0.141892417
5,17,4,1.903066667,1.645791667,0.5,0.141680211
5,18,4,0.900516667,0.5616875,0.5,0.137687223
5,19,4,1.329683333,0.050125,0.5,0.132254044
5,20,4,0.836433333,0,0.5,0.13276583
5,21,4,0.477016667,0,0.21,0.126629977
5,22,4,0.459516667,0,0.21,0.112366759
5,23,4,0.465466667,0,0.21,0.102198106
5,24,4,0.399933333,0,0.21,0.095442924
5,1,5,0.40925,0,0.21,0.092592159
5,2,5,0.431233333,0,0.21,0.092541302
5,3,5,0.297116675,0,0.21,0.092751874
5,4,5,0.343850012,0,0.21,0.093492415
5,5,5,0.113516713,0,0.21,0.100578537
5,6,5,0.720916667,0.061125,0.21,0.113172498
5,7,5,0.438533333,0.401666667,0.21,0.123301347
5,8,5,0.349283333,1.24359375,0.21,0.131443606
5,9,5,0.4121,2.415145834,0.21,0.131331495
5,10,5,1.643116667,3.3193125,0.21,0.134115795
5,11,5,0.802658333,2.18484375,0.21,0.133074795
5,12,5,1.870033333,3.570333334,0.21,0.133971598
5,13,5,1.268883333,2.951604167,0.21,0.135683392
5,14,5,0.375733333,4.171729167,0.21,0.13569311
5,15,5,0.395516667,3.379916667,0.21,0.136270122
5,16,5,0.494766667,2.710854167,0.5,0.13514471
5,17,5,1.439866667,1.6170625,0.5,0.137335914
5,18,5,1.147866667,0.546520834,0.5,0.131557848
5,19,5,1.109466667,0.0485625,0.5,0.128255159
5,20,5,0.5287,0,0.5,0.13026299
5,21,5,0.3844,0,0.21,0.128301462
5,22,5,1.0708,0,0.21,0.122185653
5,23,5,0.8816,0,0.21,0.116905794
5,24,5,0.92715,0,0.21,0.098245961
5,1,6,0.598883333,0,0.21,0.093827404
5,2,6,0.5683,0,0.21,0.083989775
5,3,6,0.632883333,0,0.21,0.081844307
5,4,6,0.53065,0,0.21,0.086627324
5,5,6,0.7327,0,0.21,0.095985565
5,6,6,0.5468,0.274958333,0.21,0.10249136
5,7,6,0.530016667,0.878916667,0.21,0.106097056
5,8,6,0.557366667,2.174979167,0.21,0.11454693
5,9,6,0.3703,2.860458334,0.21,0.117013904
5,10,6,1.946383333,3.6488125,0.21,0.121407869
5,11,6,2.768166667,4.3434375,0.21,0.121867012
5,12,6,3.218333333,4.5191875,0.21,0.122341603
5,13,6,1.49065,4.451854167,0.21,0.121196729
5,14,6,0.988333333,4.092520834,0.21,0.118900101
5,15,6,0.924966667,3.520354167,0.21,0.118647433
5,16,6,2.1171,2.689395834,0.5,0.118723706
5,17,6,2.361916667,1.642729167,0.5,0.119540332
5,18,6,1.953816667,0.549166667,0.5,0.12522676
5,19,6,1.456516667,0.040145833,0.5,0.121653712
5,20,6,0.794116667,0,0.5,0.121831949
5,21,6,1.531016667,0,0.21,0.117682567
5,22,6,0.708533333,0,0.21,0.110299004
5,23,6,0.49325,0,0.21,0.100748122
5,24,6,0.549475,0,0.21,0.08930721
5,1,7,0.466533333,0,0.21,0.087126478
5,2,7,0.588816667,0,0.21,0.089036048
5,3,7,0.469383333,0,0.21,0.089622764
5,4,7,0.764,0,0.21,0.08856914
5,5,7,1.407283333,0,0.21,0.092384217
5,6,7,1.496183333,0.185208333,0.21,0.105186501
5,7,7,0.871916667,1.014625,0.21,0.102856333
5,8,7,0.737416667,2.147854167,0.21,0.100024843
5,9,7,0.741816667,3.0846875,0.21,0.104565857
5,10,7,2.368416667,3.785270834,0.21,0.108144532
5,11,7,2.7266,4.199958334,0.21,0.110534846
5,12,7,2.775266667,4.3610625,0.21,0.116426358
5,13,7,0.805333333,4.338395834,0.21,0.118270792
5,14,7,1.423116667,4.026395834,0.21,0.11610782
5,15,7,1.302466667,3.427625,0.21,0.113646383
5,16,7,1.1249,2.552192709,0.5,0.114619783
5,17,7,1.822583333,1.58275,0.5,0.112044761
5,18,7,3.506283333,0.538166667,0.5,0.108805942
5,19,7,3.73135,0.042791667,0.5,0.106843126
5,20,7,1.02515,0,0.5,0.109406534
5,21,7,0.157883375,0,0.21,0.113647754
5,22,7,0.655533333,0,0.21,0.106835485
5,23,7,0.58945,0,0.21,0.102951486
5,24,7,0.90745,0,0.21,0.092912019
5,1,1,0.629716667,0,0.21,0.081383476
5,2,1,0.576483333,0,0.21,0.077084644
5,3,1,0.666816667,0,0.21,0.076212447
5,4,1,0.58965,0,0.21,0.076153381
5,5,1,1.04985,0,0.21,0.079887403
5,6,1,1.4777,0.260520833,0.21,0.089100347
5,7,1,0.420866667,0.852729167,0.21,0.095523661
5,8,1,0.508483333,2.152541667,0.21,0.096862607
5,9,1,0.385383333,3.048302084,0.21,0.100296773
5,10,1,1.7107,3.348375,0.21,0.106359316
5,11,1,2.95995,3.972291667,0.21,0.111028464
5,12,1,3.102283333,4.209458334,0.21,0.113206869
5,13,1,2.3224,4.335729167,0.21,0.109834476
5,14,1,1.052666667,4.000916667,0.21,0.10923171
5,15,1,1.387716667,3.420416667,0.21,0.110200597
5,16,1,0.620183333,2.097770834,0.5,0.11503265
5,17,1,0.465666667,1.274979167,0.5,0.117756556
5,18,1,0.56275,0.438541667,0.5,0.118496536
5,19,1,0.523966667,0.0513125,0.5,0.116831266
5,20,1,0.37985,0,0.5,0.118221402
5,21,1,0.56185,0,0.21,0.111856828
5,22,1,1.474616667,0,0.21,0.099572103
